Date,RV_Parkinson,RV_GarmanKlass,RV_RogersSatchell,RV_CloseToClose,average,zGen3lastm,zGen1,zGen3tf,zGen2,zGen4,ensemble
2024-02-13,0.0740450102157988,0.07362789267483,0.07362789267483,0.0749135780954874,0.0740554536823572,0.09059263,0.129044,0.08501424,0.197758,0.14522829,0.1152406651
2024-02-14,0.0792438494961826,0.0782885067432401,0.0782885067432401,0.0831255460967514,0.0797615582110666,0.0932062,0.132493,0.08717738,0.133518,0.1317847899999999,0.102477914
2024-02-15,0.065106099557229,0.0652155370973486,0.0652155370973486,0.0662790513454683,0.0654558045642294,0.08572186,0.1273659999999999,0.0881587799999999,0.113012,0.14509033,0.0919985922
2024-02-16,0.0741197292779209,0.0731707514131956,0.0731707514131956,0.0808985809583621,0.0754092706403734,0.0848739999999999,0.126633,0.08907733,0.114021,0.14279941,0.09157780999999993
2024-02-20,0.0747916745844388,0.07292058923408,0.07292058923408,0.0778325902900284,0.0746433710500987,0.10324494,0.129977,0.09882609,0.117223,0.1417767,0.1064598938
2024-02-21,0.0707225775544802,0.0705965004444675,0.0705965004444675,0.0722738823339365,0.0710509127203524,0.1015412099999999,0.121915,0.10312215,0.116285,0.12990874,0.10493228169999991
2024-02-22,0.0677781493111841,0.0666360270759001,0.0666360270759001,0.0702853039223466,0.0678502425943084,0.08096851,0.153046,0.09117723,0.183159,0.16000835,0.10447232270000001
2024-02-23,0.0689773220456623,0.065149397187278,0.065149397187278,0.0753455680317451,0.0687817444645539,0.07501283,0.137971,0.08880514,0.12232,0.14001004,0.0858934791
2024-02-26,0.0556367302958138,0.0557585453060941,0.0557585453060941,0.0573779336911353,0.0561375626964177,0.07970406,0.135241,0.0860466199999999,0.112112,0.14944865,0.08715788619999999
2024-02-27,0.0524001704961283,0.0553236013393822,0.0553236013393822,0.0488758837954197,0.0530472233371466,0.0838845199999999,0.133183,0.08129315,0.1082799999999999,0.14904494,0.08949548039999991
2024-02-28,0.0507758409576678,0.051980688230146,0.051980688230146,0.0499967058329181,0.0511904300549942,0.09229595,0.132894,0.07931305,0.1101169999999999,0.14039624,0.09639479149999998
2024-02-29,0.0645334410726626,0.0632466615005574,0.0632466615005574,0.067522345301785,0.0646608701489248,0.07756288,0.124072,0.0879089399999999,0.119444,0.13463903,0.0871955376
2024-03-01,0.0629018038927911,0.0660764059392625,0.0660764059392625,0.060860993295805,0.0640173419504816,0.07470502,0.122867,0.08858951,0.109702,0.14448468,0.0827543254
2024-03-04,0.0419190001130959,0.0410253908148955,0.0410253908148955,0.0439962843624546,0.0420090495941455,0.08083287,0.120387,0.08694549,0.105656,0.14352444,0.0865421899
2024-03-05,0.0718237464881269,0.0696058496734662,0.0696058496734662,0.0774748798992204,0.0721993008839416,0.1050957,0.127416,0.08550568,0.11491,0.13808495,0.10735298900000001
2024-03-06,0.0998155756972158,0.0934256082592419,0.0934256082592419,0.1120633224020603,0.0999725286475907,0.12499509,0.137423,0.08769792,0.133526,0.13258157,0.12695719930000002
2024-03-07,0.0626982502692902,0.0633254675831098,0.0633254675831098,0.0633240879666085,0.0631689013535781,0.08134671,0.135908,0.0887858899999999,0.123535,0.13927886,0.09105001670000001
2024-03-08,0.1058178406062964,0.1107990622943413,0.1107990622943413,0.0980485090284594,0.106493884711628,0.1183104,0.135588,0.10057118,0.118215,0.13734748,0.118288458
2024-03-11,0.0867175374155922,0.0876276350909895,0.0876276350909895,0.0855261079935007,0.0868790125795923,0.11191495,0.139091,0.10854544,0.115797,0.13953498,0.11280782149999999
2024-03-12,0.0894002291556279,0.0839835213402864,0.0839835213402864,0.099561517701134,0.0894585944633894,0.12231111,0.139254,0.10372179,0.123301,0.1427853,0.1225387847
2024-03-13,0.0699595779423019,0.0672354058288386,0.0672354058288386,0.075146933909863,0.0699689284894652,0.10422413,0.13373,0.10746816,0.1150699999999999,0.14121054,0.10671868009999998
2024-03-14,0.0952458906195366,0.0913027596525896,0.0913027596525896,0.1016687568564533,0.0949746066601521,0.09773355,0.134853,0.11750899,0.116439,0.12853317,0.10203580350000001
2024-03-15,0.0945968503454697,0.0914861002975935,0.0914861002975935,0.0990070989884602,0.0941944568973098,0.07957758,0.138701,0.10763923,0.139931,0.13862909,0.0934588666
2024-03-18,0.0643635422764406,0.0647353395719183,0.0647353395719183,0.0652540546871078,0.0647728446311847,0.07211199,0.136571,0.0908010799999999,0.133507,0.13850134,0.0862328423
2024-03-19,0.0674227197751683,0.066093366614928,0.066093366614928,0.0699508322881299,0.0674084718352847,0.09153916,0.131233,0.0885601999999999,0.116498,0.14439172,0.0972796932
2024-03-20,0.103190984427218,0.0998569011861237,0.0998569011861237,0.1117930024064724,0.1037892770028562,0.1291804,0.1339,0.08872299,0.11843,0.13290778,0.126707808
2024-03-21,0.0609334534336082,0.0614209695846499,0.0614209695846499,0.0609304584022683,0.0611769513744621,0.07916527,0.132555,0.08508885,0.1202599999999999,0.141011,0.08861705789999998
2024-03-22,0.0531485707138287,0.0516314758859834,0.0516314758859834,0.0569455807781033,0.0533834907612085,0.0707932,0.127182,0.08172721,0.111634,0.13968961,0.080186584
2024-03-25,0.0446207182088526,0.0458414333372468,0.0458414333372468,0.043018317048077,0.0448454515975399,0.0705654,0.115401,0.084545,0.108354,0.14240882,0.079256778
2024-03-26,0.0468435969776033,0.0481176570942132,0.0481176570942132,0.0454749698497151,0.0471511222271146,0.0870845,0.114274,0.07880885,0.104411,0.13977465,0.091069595
2024-03-27,0.0583109308761477,0.0577733980422025,0.0577733980422025,0.0609474695422793,0.0587160321929528,0.0910184,0.116517,0.08068328,0.116215,0.1386032,0.096813618
2024-03-28,0.049118959968856,0.0476212711930516,0.0476212711930516,0.0536313155988072,0.0495594622180398,0.08413699,0.114118,0.08259772,0.103857,0.14285726,0.0886725923
2024-04-01,0.058174462153441,0.0577065275787458,0.0577065275787458,0.0609247798763741,0.0586433787827319,0.07423878,0.114187,0.08232585,0.103717,0.13209771,0.08101877060000001
2024-04-02,0.0589535321852365,0.0600353611063736,0.0600353611063736,0.0596268976893796,0.0596644262763014,0.0769782899999999,0.120021,0.08330964,0.122361,0.14842154,0.08741631329999991
2024-04-03,0.0715877856578987,0.0723466102657096,0.0723466102657096,0.0753415332232559,0.0729198562082187,0.09561188,0.118129,0.08283739,0.110206,0.13703241,0.0989685276
2024-04-04,0.1045785081593633,0.0978320073222891,0.0978320073222891,0.1174088787852563,0.104718327550465,0.12311435,0.128136,0.08347723,0.152066,0.13785881,0.1297732295
2024-04-05,0.1072661866871503,0.104499835893498,0.104499835893498,0.1126116628388925,0.1072705141421433,0.12112424,0.125801,0.0877028,0.120879,0.13965347,0.1210678348
2024-04-08,0.0736756821445095,0.0734317488546521,0.0734317488546521,0.0752746751789356,0.0739574647051575,0.09506499,0.120879,0.0869721599999999,0.11429,0.14126887,0.09948674230000001
2024-04-09,0.0996796428542138,0.0974315964111219,0.0974315964111219,0.1046652631677263,0.0998457315962386,0.12733045,0.121646,0.1033121,0.118824,0.13221417,0.12537396650000002
2024-04-10,0.138863746698113,0.1348895427103021,0.1348895427103021,0.1462550307207948,0.1388020637665081,0.13797463,0.142598,0.11567299,0.189598,0.14120274,0.1498480051
2024-04-11,0.0968117872869389,0.0933608313747426,0.0933608313747426,0.1023527063895376,0.0965415562503017,0.11465144,0.129864,0.1328627799999999,0.131009,0.14046111,0.11841367879999999
2024-04-12,0.1086486368261969,0.1093843226762041,0.1093843226762041,0.1100717396988437,0.109373413427561,0.12534404,0.134315,0.14142333,0.139434,0.13548872,0.1285847308
2024-04-15,0.1278864681103698,0.1206089247568851,0.1206089247568851,0.1389588639924619,0.1272375141908275,0.13143963,0.143005,0.14581478,0.148998,0.1312731,0.1354780551
2024-04-16,0.1469026527103722,0.1426848978547107,0.1426848978547107,0.155433343062914,0.1470185988750031,0.13852512,0.143443,0.14686247,0.141373,0.1448738,0.1391801324
2024-04-17,0.133154601075557,0.1277698620354789,0.1277698620354789,0.1426695111955928,0.1329802734445139,0.14420541,0.139285,0.14934919,0.142642,0.13526697,0.1438458257
2024-04-18,0.1180912783563856,0.1176765561143794,0.1176765561143794,0.122431224349679,0.1189858168412187,0.14110133,0.137735,0.15212186,0.133299,0.14083879,0.13930679410000002
2024-04-19,0.1411717612417266,0.1410073929935713,0.1410073929935713,0.1416619524185833,0.1412123796740418,0.13309156,0.139303,0.15729194,0.135076,0.13279651,0.1335479812
2024-04-22,0.095350776870179,0.0951172287688977,0.0951172287688977,0.097377797421937,0.0957454705166831,0.12145759,0.1362809999999999,0.15466701,0.133741,0.1391150599999999,0.12428277430000001
2024-04-23,0.085921654401698,0.0805572719086938,0.0805572719086938,0.0948432675892474,0.0856690203878754,0.10908894,0.133924,0.14376677,0.126166,0.14480109,0.1130166638
2024-04-24,0.0912228912308003,0.0935135694472508,0.0935135694472508,0.0907997665272384,0.0922710529194273,0.1062222,0.131433,0.1387935599999999,0.121074,0.14046347,0.10963811400000001
2024-04-25,0.1039331961821696,0.1040863870308452,0.1040863870308452,0.1044613916870805,0.1041420226807037,0.0914845,0.148809,0.12823437,0.188849,0.14812005,0.113878335
2024-04-26,0.0821577967915945,0.0812384685026413,0.0812384685026413,0.0843023898455966,0.0822438052935252,0.0716149599999999,0.141729,0.1121161599999999,0.134474,0.14628738,0.08607253919999992
2024-04-29,0.0752041332953458,0.0779707148562774,0.0779707148562774,0.0724298646045536,0.0759286041320001,0.08159949,0.139108,0.1092355,0.125333,0.13804439,0.0916581973
2024-04-30,0.0918582914516777,0.0913806772112088,0.0913806772112088,0.0934544268439008,0.0920224591340365,0.10841268,0.140408,0.1030966,0.126213,0.13068166,0.11250675360000001
2024-05-01,0.1686275980762059,0.1686546857546388,0.1686546857546388,0.1704902835039621,0.1691086999951538,0.15631399,0.149029,0.11842674,0.146587,0.12543028,0.15407678230000002
2024-05-02,0.1082039633784156,0.1065931983224097,0.1065931983224097,0.1122855849613557,0.1084439603414045,0.10068419,0.146892,0.1204396099999999,0.152359,0.14059309,0.11256939630000001
2024-05-03,0.1059736458177057,0.1034400878740209,0.1034400878740209,0.1042387419088588,0.1042782725228613,0.07379619,0.15881,0.12834514,0.177792,0.14612052,0.09771522630000001
2024-05-06,0.0496602927310538,0.0497546302300927,0.0497546302300927,0.0495856115440975,0.0496888418183665,0.07130885,0.148481,0.11749886,0.136147,0.14524245,0.0862216245
2024-05-07,0.0583122631732526,0.0577714445242358,0.0577714445242358,0.0608334770047521,0.0586858406383262,0.0866017,0.1461839999999999,0.101632,0.125681,0.14765422,0.09558993900000001
2024-05-08,0.0552067285486261,0.0559231973796167,0.0559231973796167,0.0545948669211304,0.055414777770683,0.08836192,0.14331,0.08575334,0.125192,0.14703966,0.0968328384
2024-05-09,0.0551178988936277,0.0569342940446351,0.0569342940446351,0.0531563370054899,0.0555576426313503,0.07927013,0.138533,0.0834466,0.120188,0.15164163,0.0886812401
2024-05-10,0.0619435450996984,0.0606645771368113,0.0606645771368113,0.0638460376231973,0.061793408099241,0.07006003,0.127912,0.0881951899999999,0.120297,0.1465603,0.0816145331
2024-05-13,0.0487952031921087,0.0520138446639636,0.0520138446639636,0.0454744581556288,0.0496482081060361,0.07022279,0.126418,0.08819082,0.112769,0.14705114,0.0800084183
2024-05-14,0.0599050297505476,0.0605388207978653,0.0605388207978653,0.059950019072838,0.0602339501930592,0.08630879,0.124131,0.08603714,0.1110249999999999,0.15151197,0.09199351829999998
2024-05-15,0.0557278240690793,0.0564944007730082,0.0564944007730082,0.0553840760955074,0.056027272148994,0.08280988,0.123658,0.0835501,0.119151,0.13646395,0.09116833760000001
2024-05-16,0.0592602120828773,0.0589306726924618,0.0589306726924618,0.0619051959520201,0.0597697130450233,0.08568611,0.120297,0.0829433099999999,0.111123,0.14246524,0.0915365947
2024-05-17,0.0507852674934271,0.0527621093330677,0.0527621093330677,0.0482333334713366,0.0511695178174596,0.07194715,0.1167719999999999,0.08401142,0.1073649999999999,0.15046657,0.08009325549999999
2024-05-20,0.0476277438088873,0.0497026771611479,0.0497026771611479,0.0467638851955803,0.048466419232498,0.07282885,0.114435,0.08151579,0.105555,0.14309279,0.0803558645
2024-05-21,0.0395033301201101,0.041867014399307,0.041867014399307,0.038901749045223,0.0405572217945814,0.08128968,0.111864,0.08236792,0.104762,0.14672701,0.08668831360000001
2024-05-22,0.0698278613044548,0.0715497290491094,0.0715497290491094,0.070450460192536,0.070848297456072,0.10878912,0.110661,0.08121683,0.109092,0.13652789,0.1088587824
2024-05-23,0.0966239877524445,0.0968442830095852,0.0968442830095852,0.098036930686995,0.0970889606121526,0.11527079,0.116061,0.0825911999999999,0.124031,0.1438265,0.1172856383
2024-05-24,0.0668160291417861,0.0633992082147499,0.0633992082147499,0.0735987502757415,0.0669329459178016,0.07634698,0.114816,0.08327107,0.114076,0.14512458,0.0850246546
2024-05-28,0.0675822648343321,0.0689449778830427,0.0689449778830427,0.0678826833394816,0.0683414975839947,0.0985889799999999,0.109177,0.0876127499999999,0.108604,0.13800431,0.10089243459999993
2024-05-29,0.067751073897734,0.0679336502482749,0.0679336502482749,0.0686079692191881,0.0680573712517372,0.08955263,0.1156649999999999,0.08930632,0.124057,0.14390585,0.0974886351
2024-05-30,0.0723054287420013,0.0763600635402178,0.0763600635402178,0.0690594477351247,0.0735849865033236,0.09635809,0.112575,0.0875927899999999,0.112298,0.1406704,0.1000242693
2024-05-31,0.0891056889629457,0.0898554487025745,0.0898554487025745,0.0900885440956053,0.0897270484663196,0.0907638,0.111761,0.08643966,0.112924,0.1233754899999999,0.09586064600000001
2024-06-03,0.1002524194136619,0.0997858765649043,0.0997858765649043,0.1028430324606674,0.1006748221349947,0.11945237,0.11118,0.09027767,0.117324,0.14007033,0.1189628449
2024-06-04,0.0962601867054084,0.0979271998801792,0.0979271998801792,0.0976995764103907,0.0974560205016537,0.1320807,0.109684,0.10126915,0.113992,0.13902465,0.127920299
2024-06-05,0.0641645197561043,0.0678203822488938,0.0678203822488938,0.0591900009259377,0.0648454900164926,0.09229243,0.100997,0.1022715799999999,0.111866,0.13893133,0.0967943511
2024-06-06,0.0627064979396793,0.0637659255703032,0.0637659255703032,0.0619982133128325,0.0630635985841226,0.08441482,0.0991949999999999,0.10180773,0.102506,0.14735288,0.08857579139999999
2024-06-07,0.0890587339843557,0.0890436559724179,0.0890436559724179,0.0869000517492896,0.0885164143404969,0.09475883,0.1020919999999999,0.09941836,0.108,0.1396207,0.0978042991
2024-06-10,0.0594841201876427,0.0612168874942588,0.0612168874942588,0.058224790949122,0.060048941423926,0.0825727,0.098583,0.08855834,0.103649,0.14846042,0.087420249
2024-06-11,0.0650689019253174,0.0635530391877057,0.0635530391877057,0.0665937491173515,0.0647044569547946,0.09864791,0.09957,0.08741112,0.106052,0.14034243,0.10035085070000001
2024-06-12,0.1074331413489507,0.108946288439518,0.108946288439518,0.1056649182206962,0.1077561394215932,0.12873086,0.112146,0.08749298,0.148786,0.13721261,0.1333435422
2024-06-13,0.071634708183156,0.0688135872556468,0.0688135872556468,0.0762398068595802,0.0714399383196351,0.08467302,0.107559,0.09080764,0.11266,0.1376388,0.0911100254
2024-06-14,0.0666146858544043,0.0661587250916129,0.0661587250916129,0.0705507041491738,0.0673959791807353,0.07443809,0.107345,0.08678193,0.110638,0.14363376,0.08276406929999999
2024-06-17,0.062098638283536,0.058751703095897,0.058751703095897,0.0679665812216197,0.062006496177742,0.08843627,0.106364,0.08783765,0.107178,0.14195965,0.0927468679
2024-06-18,0.0552104205337466,0.0558068151044784,0.0558068151044784,0.0560388289819493,0.0557165642188034,0.08746034,0.104849,0.08460509,0.1052449999999999,0.14903286,0.09155081179999998
2024-06-20,0.0836148590114265,0.0802801776060295,0.0802801776060295,0.0907359709294283,0.0838365595980031,0.10425894,0.103549,0.08653479,0.111045,0.13523719,0.1058197338
2024-06-21,0.0758357368177489,0.0765346204948205,0.0765346204948205,0.0771115494197074,0.0765054676169802,0.07685932,0.1067109999999999,0.08623404,0.115049,0.13554074,0.0856429464
2024-06-24,0.0768794539938594,0.0769617677292681,0.0769617677292681,0.0788272163321191,0.0774118980924319,0.10428485,0.10541,0.08887776,0.1068979999999999,0.1364742099999999,0.10488587449999998
2024-06-25,0.0636498724157166,0.0647579178291479,0.0647579178291479,0.0636194425707205,0.0641987452655415,0.09285403,0.104884,0.100612,0.106019,0.14811487,0.0958819731
2024-06-26,0.0675921356449394,0.066716740717408,0.066716740717408,0.0701093711999759,0.0677979861703274,0.0903176099999999,0.104534,0.08981344,0.106666,0.1369404699999999,0.09407773969999993
2024-06-27,0.068950363960587,0.0668638269095513,0.0668638269095513,0.0726668511716454,0.068877003868273,0.08113094,0.1029679999999999,0.08886155,0.104904,0.14065492,0.0865987438
2024-06-28,0.0896882922654366,0.0873724541161721,0.0873724541161721,0.09376715434458,0.0895881695313838,0.08612649,0.103905,0.0919603099999999,0.1109469999999999,0.13735111,0.09183520729999997
2024-07-01,0.0812871421988892,0.0769218842533622,0.0769218842533622,0.0892137214651678,0.0812413689857303,0.09681309,0.103579,0.09763614,0.111544,0.14069932,0.1002011993
2024-07-02,0.0657949321857815,0.0650100536225887,0.0650100536225887,0.0692360928272888,0.0662857899465343,0.08540244,0.103013,0.0914260799999999,0.10669,0.14599157,0.0902985788
2024-07-03,0.0474999810676293,0.0485128705034098,0.0485128705034098,0.0438014413907354,0.0471216820537329,0.09901082,0.0998,0.0937358399999999,0.101272,0.14071832,0.0995308914
2024-07-05,0.054801205766209,0.054720284186436,0.054720284186436,0.0568316947272491,0.0552757466749438,0.06811991,0.098637,0.08419264,0.100643,0.14042896,0.07560022070000001
2024-07-08,0.0455028834638789,0.0463779299767906,0.0463779299767906,0.0453006619410412,0.0458925025295201,0.06862485,0.09617,0.08087308,0.09999,0.14334277,0.07583883450000001
2024-07-09,0.0483455083903775,0.0488499031120645,0.0488499031120645,0.0492231866319806,0.0488181225362237,0.07940441,0.094539,0.08572711,0.099369,0.14779867,0.08399626569999999
2024-07-10,0.0428418211589206,0.0419828864448859,0.0419828864448859,0.04524830699997,0.0430347430428742,0.0862961999999999,0.094035,0.0861881299999999,0.100434,0.13799817,0.08954789399999993
2024-07-11,0.0894159068172636,0.0857566856287247,0.0857566856287247,0.0966102579479069,0.0894946431256678,0.08861669,0.097207,0.08158787,0.109045,0.1325849,0.0933152013
2024-07-12,0.0733603635622393,0.0720222229352562,0.0720222229352562,0.0786770009809127,0.0740712741526801,0.08927681,0.097545,0.08347037,0.107635,0.12808619,0.0934991937
2024-07-15,0.0841785261693591,0.0818252785043957,0.0818252785043957,0.0891916526111485,0.0843088482429293,0.1068326,0.101699,0.08940907,0.112811,0.13271262,0.108207632
2024-07-16,0.0743465195722357,0.0758333661090452,0.0758333661090452,0.0753210179052921,0.0753360132035986,0.1184116599999999,0.097735,0.09891105,0.106971,0.13726428,0.11578030819999993
2024-07-17,0.0867493939689951,0.0859094809611759,0.0859094809611759,0.0880331953261815,0.0866547440584802,0.09652111,0.112795,0.10592312,0.1551179999999999,0.14183776,0.10999839469999997
2024-07-18,0.1123790281785854,0.1062500792642841,0.1062500792642841,0.1225150139306488,0.1120458982963273,0.13631471,0.111426,0.11769714,0.1237829999999999,0.13866246,0.1334324167
2024-07-19,0.1052056048997576,0.1034849191406427,0.1034849191406427,0.1121306750358852,0.1061364270236872,0.1192231699999999,0.112854,0.13321535,0.11584,0.14487107,0.11844504089999994
2024-07-22,0.0928800484002782,0.0878520077391895,0.0878520077391895,0.1003702330083544,0.0923807847885622,0.10630299,0.117421,0.13514855,0.124237,0.14418803,0.1104278123
2024-07-23,0.0790818657047874,0.0771826937620371,0.0771826937620371,0.0841660067376931,0.0794546955916518,0.10863255,0.1139969999999999,0.13711044,0.116061,0.1382644,0.11034109349999999
2024-07-24,0.086470014563945,0.086948789534692,0.086948789534692,0.0876232986549352,0.0869986923593642,0.10633733,0.119226,0.13187403,0.133386,0.1465098,0.1125585241
2024-07-25,0.1402756844067351,0.1348202272153461,0.1348202272153461,0.1518002641724533,0.1406001201736681,0.14779775,0.121376,0.13678308,0.130461,0.1300658,0.1438102975
2024-07-26,0.1281680393176378,0.1259834601215575,0.1259834601215575,0.1336391838783237,0.1284816545451063,0.12782387,0.126789,0.14136702,0.135305,0.1298508099999999,0.1295445299
2024-07-29,0.1035592859098841,0.1027493565721829,0.1027493565721829,0.1055606144494157,0.1036610215716333,0.1130615599999999,0.122744,0.14860713,0.124564,0.14250991,0.11570712119999993
2024-07-30,0.1121614745709353,0.1097948892293765,0.1097948892293765,0.1171435474952413,0.1122637992625835,0.13903562,0.127296,0.15142396,0.119288,0.1310806,0.13449366740000002
2024-07-31,0.13188453265958,0.1233358683379244,0.1233358683379244,0.1450285563107786,0.1311966891138684,0.14589663,0.145471,0.14722578,0.187847,0.14515256,0.1555452151
2024-08-01,0.1529528487392935,0.1481532564918717,0.1481532564918717,0.1631511518782995,0.1532250363966132,0.1603679599999999,0.142962,0.14922878,0.152857,0.13830001,0.15864043919999993
2024-08-02,0.1853776511665685,0.1808848956809405,0.1808848956809405,0.1949521576314393,0.1856137847037478,0.1404822399999999,0.165999,0.1570214,0.214664,0.14293854,0.15754404479999992
2024-08-05,0.2677374653109723,0.2691553930480206,0.2691553930480206,0.3049398241904266,0.2781909856205361,0.14789741,0.294557,0.18904018,0.366122,0.26633544,0.1980890657
2024-08-06,0.1870656945210606,0.1879764134350133,0.1879764134350133,0.1865549335189757,0.187394357774386,0.15218103,0.2477,0.19339791,0.231755,0.14034755,0.1704830431
2024-08-07,0.1768252756193508,0.1710085316017686,0.1710085316017686,0.1858820486172755,0.1762860954933774,0.15726611,0.255781,0.19711264,0.208567,0.14616338,0.1690653147
2024-08-08,0.1493658893529191,0.1469567636137757,0.1469567636137757,0.1533486274942562,0.1491798840328606,0.14469072,0.257245,0.18442586,0.216378,0.1408222,0.1611787944
2024-08-09,0.1351847215901989,0.1343479046245256,0.1343479046245256,0.1379032845109405,0.1354538148081535,0.12603519,0.250054,0.17365668,0.208555,0.1420797,0.1450147463
2024-08-12,0.1196235769289566,0.1177382511537465,0.1177382511537465,0.1235631422859104,0.1196894333873416,0.11542886,0.206864,0.15546732,0.203651,0.14462487,0.1357199522
2024-08-13,0.0858003419746643,0.0830895485867543,0.0830895485867543,0.0915356226490536,0.0859479712753892,0.1067788799999999,0.206363,0.13920625,0.179245,0.14374123,0.12344608759999992
2024-08-14,0.0957226546093022,0.0948727823034865,0.0948727823034865,0.0982639219031962,0.0959431011032824,0.11591725,0.199517,0.1278213,0.177733,0.1389132599999999,0.1301348725
2024-08-15,0.077367066913755,0.0793351928726306,0.0793351928726306,0.075344608885133,0.0778630509085761,0.07940354,0.204058,0.10579953,0.193234,0.14667363,0.1055845458
2024-08-16,0.0760336064755673,0.0761864064282457,0.0761864064282457,0.0759747907641539,0.0760953599016361,0.0741841,0.197331,0.08837176,0.163155,0.14363029,0.094647407
2024-08-19,0.0640365989020478,0.062275925011076,0.062275925011076,0.0681993221516464,0.0642425388914077,0.07167084,0.194887,0.08634402,0.149458,0.14376226,0.0895618868
2024-08-20,0.0682408530977868,0.0668935556527394,0.0668935556527394,0.0699345427161669,0.0680021137027471,0.09005986,0.192926,0.08221445,0.145834,0.14159318,0.1028879122
2024-08-21,0.0916837343618181,0.0877513837628154,0.0877513837628154,0.1003754642170595,0.0920349820284336,0.0937527599999999,0.1933409999999999,0.08291991,0.151624,0.14060773,0.10706314519999992
2024-08-22,0.1116527976943742,0.1047613783174189,0.1047613783174189,0.1223448391641964,0.11111311767409,0.12044144,0.193541,0.09726514,0.164276,0.13738722,0.1305233888
2024-08-23,0.1350817237869256,0.1290485637804694,0.1290485637804694,0.1458034300882328,0.1349192128222897,0.11366457,0.19683,0.12272786,0.1702509999999999,0.12469121,0.1266794489
2024-08-26,0.0840882933221273,0.085611667320334,0.085611667320334,0.0837514706535288,0.0847700788503705,0.10954638,0.193309,0.12872443,0.153116,0.14979866,0.1195673926
